127.0.0.1 - - [19/Apr/2026:05:57:40 +0000] "GET /api/search?q=a HTTP/1.1" 200 596 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /login HTTP/1.1" 200 1208 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/css/style.css HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/images/logo.png HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "POST /login HTTP/1.1" 302 201 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /widget HTTP/1.1" 200 2191 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/css/tracker.css HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/images/logo-white.png HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:42 +0000] "GET /static/js/tracker.js HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:43 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:57:43 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /login HTTP/1.1" 200 1208 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/css/style.css HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/images/logo.png HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "POST /login HTTP/1.1" 302 201 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /widget HTTP/1.1" 200 2259 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/css/tracker.css HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/js/tracker.js HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:22 +0000] "GET /static/images/logo.png HTTP/1.1" 304 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:23 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:23 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /login HTTP/1.1" 200 1208 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/css/style.css HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/images/logo.png HTTP/1.1" 200 0 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "POST /login HTTP/1.1" 302 201 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /widget HTTP/1.1" 200 2259 "http://localhost:5050/login" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/css/style.css HTTP/1.1" 304 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/js/tracker.js HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/css/tracker.css HTTP/1.1" 200 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:31 +0000] "GET /static/images/logo.png HTTP/1.1" 304 0 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:32 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
127.0.0.1 - - [19/Apr/2026:05:58:32 +0000] "GET /api/search?q=Villarr HTTP/1.1" 200 364 "http://localhost:5050/widget" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) HeadlessChrome/143.0.7499.4 Safari/537.36"
